order_datetime,item_name,category,qty,price
2023-05-18,Water,Drinks,1,1.0
2023-05-18,Pasta Alfredo,Main Dishes,2,12.0
2023-05-19,Cheese Fries,Starters,5,5.0
2023-05-19,Brownie,Desserts,4,6.0
2023-05-19,Pasta Alfredo,Main Dishes,5,12.0
2023-05-19,Chocolate Cake,Desserts,5,6.0
2023-05-19,Grilled Chicken,Main Dishes,5,15.0
2023-05-19,Ice Cream,Desserts,5,5.0
2023-05-19,Coca Cola,Drinks,5,2.5
2023-05-19,Iced Tea,Drinks,4,2.5
2023-05-19,Vegetarian Platter,Main Dishes,3,14.0
2023-05-19,Water,Drinks,5,1.0
2023-05-19,French Fries,Starters,1,4.0
2023-05-19,Steak,Main Dishes,5,20.0
2023-05-19,Steak,Main Dishes,3,20.0
2023-05-19,Chocolate Cake,Desserts,3,6.0
2023-05-19,Side Salad,Side Dishes,5,3.0
2023-05-19,Iced Tea,Drinks,5,2.5
2023-05-19,Salmon,Main Dishes,2,18.0
2023-05-19,French Fries,Starters,5,4.0
2023-05-19,Grilled Chicken,Main Dishes,4,15.0
2023-05-19,Mashed Potatoes,Side Dishes,3,4.0
2023-05-19,Brownie,Desserts,2,6.0
2023-05-19,Mashed Potatoes,Side Dishes,2,4.0
2023-05-19,Ice Cream,Desserts,1,5.0
2023-05-19,Chicken Melt,Starters,1,8.0
2023-05-19,Side Salad,Side Dishes,2,3.0
2023-05-19,Ice Cream,Desserts,5,5.0
2023-05-20,Grilled Vegetables,Side Dishes,2,5.0
2023-05-20,Fruit Salad,Desserts,4,4.0
2023-05-20,French Fries,Starters,4,4.0
2023-05-20,Water,Drinks,2,1.0
2023-05-20,Cheesecake,Desserts,3,7.0
2023-05-20,Brownie,Desserts,2,6.0
2023-05-20,Sweet Potato Fries,Starters,1,5.0
2023-05-20,Steak,Main Dishes,3,20.0
2023-05-20,Vegetarian Platter,Main Dishes,4,14.0
2023-05-20,Cheese Fries,Starters,4,5.0
2023-05-20,Grilled Chicken,Main Dishes,5,15.0
2023-05-20,Ice Cream,Desserts,4,5.0
2023-05-20,Ice Cream,Desserts,2,5.0
2023-05-20,Vegetarian Platter,Main Dishes,1,14.0
2023-05-20,French Fries,Starters,1,4.0
2023-05-20,Grilled Chicken,Main Dishes,4,15.0
2023-05-20,Chocolate Cake,Desserts,2,6.0
2023-05-20,Lemonade,Drinks,1,3.0
2023-05-20,Ice Cream,Desserts,1,5.0
2023-05-20,Ice Cream,Desserts,3,5.0
2023-05-20,Grilled Chicken,Main Dishes,5,15.0
2023-05-20,Side Salad,Side Dishes,4,3.0
2023-05-21,Brownie,Desserts,5,6.0
2023-05-21,French Fries,Starters,5,4.0
2023-05-21,Beef Chili,Starters,3,7.0
2023-05-21,Grilled Chicken,Main Dishes,3,15.0
2023-05-21,Nachos Grande,Starters,2,10.0
2023-05-21,Cheesecake,Desserts,5,7.0
2023-05-21,Grilled Chicken,Main Dishes,3,15.0
2023-05-21,Ice Cream,Desserts,3,5.0
2023-05-21,Ice Cream,Desserts,5,5.0
2023-05-21,Orange Juice,Drinks,3,3.0
2023-05-21,Mashed Potatoes,Side Dishes,1,4.0
2023-05-21,Mashed Potatoes,Side Dishes,2,4.0
2023-05-21,Cheesecake,Desserts,1,7.0
2023-05-21,Nachos Grande,Starters,5,10.0
2023-05-21,Side Salad,Side Dishes,3,3.0
2023-05-21,Ice Cream,Desserts,4,5.0
2023-05-21,Water,Drinks,1,1.0
2023-05-21,Grilled Chicken,Main Dishes,2,15.0
2023-05-21,Water,Drinks,3,1.0
2023-05-21,Grilled Chicken,Main Dishes,5,15.0
2023-05-22,Beef Chili,Starters,3,7.0
2023-05-22,French Fries,Starters,2,4.0
2023-05-22,Fruit Salad,Desserts,3,4.0
2023-05-22,Side Salad,Side Dishes,3,3.0
2023-05-22,Chocolate Cake,Desserts,3,6.0
2023-05-22,Orange Juice,Drinks,1,3.0
2023-05-22,Water,Drinks,3,1.0
2023-05-22,Chicken Melt,Starters,4,8.0
2023-05-22,Onion Rings,Side Dishes,2,5.0
2023-05-22,French Fries,Starters,4,4.0
2023-05-22,Grilled Chicken,Main Dishes,1,15.0
2023-05-22,Sweet Potato Fries,Starters,3,5.0
2023-05-22,Side Salad,Side Dishes,4,3.0
2023-05-22,Cheese Fries,Starters,4,5.0
2023-05-22,Fruit Salad,Desserts,5,4.0
2023-05-22,Steak,Main Dishes,2,20.0
2023-05-22,Fruit Salad,Desserts,3,4.0
2023-05-22,Steak,Main Dishes,4,20.0
2023-05-22,French Fries,Starters,5,4.0
2023-05-22,Nachos Grande,Starters,2,10.0
2023-05-22,Mashed Potatoes,Side Dishes,3,4.0
2023-05-22,Salmon,Main Dishes,1,18.0
2023-05-22,Steak,Main Dishes,2,20.0
2023-05-22,Beef Chili,Starters,4,7.0
2023-05-22,Coca Cola,Drinks,1,2.5
2023-05-22,French Fries,Starters,5,4.0
2023-05-22,Brownie,Desserts,2,6.0
2023-05-22,Cheesecake,Desserts,1,7.0
2023-05-22,Ice Cream,Desserts,4,5.0
2023-05-22,Pasta Alfredo,Main Dishes,4,12.0
2023-05-22,Coca Cola,Drinks,3,2.5
2023-05-22,Pasta Alfredo,Main Dishes,5,12.0
2023-05-23,Ice Cream,Desserts,5,5.0
2023-05-23,Chicken Melt,Starters,3,8.0
2023-05-23,Coca Cola,Drinks,2,2.5
2023-05-23,Chicken Melt,Starters,5,8.0
2023-05-23,Chicken Melt,Starters,5,8.0
2023-05-23,Onion Rings,Side Dishes,3,5.0
2023-05-23,Orange Juice,Drinks,4,3.0
2023-05-23,Cheese Fries,Starters,1,5.0
2023-05-23,Coca Cola,Drinks,5,2.5
2023-05-23,Orange Juice,Drinks,3,3.0
2023-05-23,Ice Cream,Desserts,2,5.0
2023-05-23,Chocolate Cake,Desserts,4,6.0
2023-05-23,Pasta Alfredo,Main Dishes,4,12.0
2023-05-23,Garlic Bread,Side Dishes,1,4.0
2023-05-23,Steak,Main Dishes,3,20.0
2023-05-23,Side Salad,Side Dishes,2,3.0
2023-05-23,Chocolate Cake,Desserts,1,6.0
2023-05-23,Brownie,Desserts,2,6.0
2023-05-23,Cheesecake,Desserts,4,7.0
2023-05-23,Side Salad,Side Dishes,3,3.0
2023-05-23,Mashed Potatoes,Side Dishes,4,4.0
2023-05-24,Grilled Vegetables,Side Dishes,1,5.0
2023-05-24,Orange Juice,Drinks,3,3.0
2023-05-24,Mashed Potatoes,Side Dishes,4,4.0
2023-05-24,Side Salad,Side Dishes,5,3.0
2023-05-24,Garlic Bread,Side Dishes,1,4.0
2023-05-24,French Fries,Starters,2,4.0
2023-05-24,Vegetarian Platter,Main Dishes,5,14.0
2023-05-24,Iced Tea,Drinks,4,2.5
2023-05-24,Cheese Fries,Starters,2,5.0
2023-05-24,Sweet Potato Fries,Starters,5,5.0
2023-05-24,Ice Cream,Desserts,5,5.0
2023-05-24,Water,Drinks,5,1.0
2023-05-24,Cheesecake,Desserts,2,7.0
2023-05-24,Coca Cola,Drinks,3,2.5
2023-05-24,Cheesecake,Desserts,3,7.0
2023-05-24,Pasta Alfredo,Main Dishes,3,12.0
2023-05-24,Chocolate Cake,Desserts,4,6.0
2023-05-24,Garlic Bread,Side Dishes,5,4.0
2023-05-24,Grilled Chicken,Main Dishes,2,15.0
2023-05-25,Chicken Melt,Starters,3,8.0
2023-05-25,Coca Cola,Drinks,2,2.5
2023-05-25,Cheesecake,Desserts,4,7.0
2023-05-25,Onion Rings,Side Dishes,2,5.0
2023-05-25,Grilled Chicken,Main Dishes,3,15.0
2023-05-25,Grilled Chicken,Main Dishes,3,15.0
2023-05-25,Lemonade,Drinks,4,3.0
2023-05-25,Cheese Fries,Starters,2,5.0
2023-05-25,Ice Cream,Desserts,3,5.0
2023-05-25,Grilled Vegetables,Side Dishes,3,5.0
2023-05-25,Sweet Potato Fries,Starters,1,5.0
2023-05-25,Pasta Alfredo,Main Dishes,1,12.0
2023-05-25,French Fries,Starters,5,4.0
2023-05-25,Orange Juice,Drinks,3,3.0
2023-05-25,Vegetarian Platter,Main Dishes,1,14.0
2023-05-25,Chicken Melt,Starters,3,8.0
2023-05-25,Water,Drinks,1,1.0
2023-05-25,Chicken Melt,Starters,5,8.0
2023-05-25,Lemonade,Drinks,2,3.0
2023-05-25,Onion Rings,Side Dishes,5,5.0
2023-05-25,Steak,Main Dishes,5,20.0
2023-05-25,Side Salad,Side Dishes,1,3.0
2023-05-25,Coca Cola,Drinks,2,2.5
2023-05-26,Pasta Alfredo,Main Dishes,4,12.0
2023-05-26,Grilled Chicken,Main Dishes,2,15.0
2023-05-26,Cheese Fries,Starters,3,5.0
2023-05-26,Coca Cola,Drinks,4,2.5
2023-05-26,Side Salad,Side Dishes,4,3.0
2023-05-26,Grilled Chicken,Main Dishes,2,15.0
2023-05-26,Grilled Chicken,Main Dishes,2,15.0
2023-05-26,French Fries,Starters,3,4.0
2023-05-26,Lemonade,Drinks,3,3.0
2023-05-26,Grilled Vegetables,Side Dishes,4,5.0
2023-05-26,Steak,Main Dishes,4,20.0
2023-05-26,Orange Juice,Drinks,2,3.0
2023-05-26,Steak,Main Dishes,2,20.0
2023-05-26,Ice Cream,Desserts,1,5.0
2023-05-26,Lemonade,Drinks,3,3.0
2023-05-26,Cheese Fries,Starters,1,5.0
2023-05-26,Cheese Fries,Starters,4,5.0
2023-05-26,Lemonade,Drinks,2,3.0
2023-05-26,Beef Chili,Starters,3,7.0
2023-05-26,Ice Cream,Desserts,3,5.0
2023-05-26,Fruit Salad,Desserts,3,4.0
2023-05-26,Grilled Vegetables,Side Dishes,5,5.0
2023-05-27,Pasta Alfredo,Main Dishes,1,12.0
2023-05-27,Grilled Vegetables,Side Dishes,1,5.0
2023-05-27,Ice Cream,Desserts,3,5.0
2023-05-27,Side Salad,Side Dishes,3,3.0
2023-05-27,Ice Cream,Desserts,3,5.0
2023-05-27,Lemonade,Drinks,2,3.0
2023-05-27,Cheesecake,Desserts,3,7.0
2023-05-27,Fruit Salad,Desserts,3,4.0
2023-05-27,Lemonade,Drinks,5,3.0
2023-05-27,Side Salad,Side Dishes,3,3.0
2023-05-27,Cheese Fries,Starters,5,5.0
2023-05-27,Beef Chili,Starters,1,7.0
2023-05-27,Grilled Chicken,Main Dishes,2,15.0
2023-05-27,Salmon,Main Dishes,2,18.0
2023-05-27,Lemonade,Drinks,4,3.0
2023-05-27,Lemonade,Drinks,5,3.0
2023-05-27,Side Salad,Side Dishes,1,3.0
2023-05-27,Cheese Fries,Starters,3,5.0
2023-05-28,Ice Cream,Desserts,5,5.0
2023-05-28,Ice Cream,Desserts,2,5.0
2023-05-28,Grilled Chicken,Main Dishes,5,15.0
2023-05-28,Sweet Potato Fries,Starters,1,5.0
2023-05-28,Steak,Main Dishes,1,20.0
2023-05-28,Grilled Vegetables,Side Dishes,4,5.0
2023-05-28,Water,Drinks,4,1.0
2023-05-28,Side Salad,Side Dishes,2,3.0
2023-05-28,Chicken Melt,Starters,1,8.0
2023-05-28,Pasta Alfredo,Main Dishes,5,12.0
2023-05-28,Chocolate Cake,Desserts,5,6.0
2023-05-28,Grilled Chicken,Main Dishes,5,15.0
2023-05-28,Chocolate Cake,Desserts,4,6.0
2023-05-28,Steak,Main Dishes,3,20.0
2023-05-28,Cheese Fries,Starters,2,5.0
2023-05-28,French Fries,Starters,4,4.0
2023-05-28,Grilled Chicken,Main Dishes,3,15.0
2023-05-28,Coca Cola,Drinks,5,2.5
2023-05-28,Cheesecake,Desserts,4,7.0
2023-05-28,Chicken Melt,Starters,4,8.0
2023-05-28,Steak,Main Dishes,1,20.0
2023-05-28,Mashed Potatoes,Side Dishes,3,4.0
2023-05-28,French Fries,Starters,4,4.0
2023-05-28,Side Salad,Side Dishes,3,3.0
2023-05-28,Grilled Chicken,Main Dishes,5,15.0
2023-05-28,Vegetarian Platter,Main Dishes,4,14.0
2023-05-28,Ice Cream,Desserts,2,5.0
2023-05-28,Chocolate Cake,Desserts,2,6.0
2023-05-28,Sweet Potato Fries,Starters,1,5.0
2023-05-28,Cheese Fries,Starters,3,5.0
2023-05-28,Pasta Alfredo,Main Dishes,3,12.0
2023-05-29,Chocolate Cake,Desserts,2,6.0
2023-05-29,Salmon,Main Dishes,3,18.0
2023-05-29,Water,Drinks,4,1.0
2023-05-29,Iced Tea,Drinks,3,2.5
2023-05-29,Steak,Main Dishes,2,20.0
2023-05-29,Chocolate Cake,Desserts,1,6.0
2023-05-29,Salmon,Main Dishes,3,18.0
2023-05-29,Lemonade,Drinks,5,3.0
2023-05-29,Nachos Grande,Starters,2,10.0
2023-05-29,Side Salad,Side Dishes,3,3.0
2023-05-29,Ice Cream,Desserts,1,5.0
2023-05-29,Cheesecake,Desserts,1,7.0
2023-05-29,Salmon,Main Dishes,5,18.0
2023-05-29,Pasta Alfredo,Main Dishes,5,12.0
2023-05-29,Chocolate Cake,Desserts,2,6.0
2023-05-30,Coca Cola,Drinks,5,2.5
2023-05-30,Vegetarian Platter,Main Dishes,5,14.0
2023-05-30,Chicken Melt,Starters,2,8.0
2023-05-30,Coca Cola,Drinks,2,2.5
2023-05-30,Pasta Alfredo,Main Dishes,1,12.0
2023-05-30,Mashed Potatoes,Side Dishes,4,4.0
2023-05-30,Mashed Potatoes,Side Dishes,4,4.0
2023-05-30,Salmon,Main Dishes,1,18.0
2023-05-30,Coca Cola,Drinks,2,2.5
2023-05-30,Mashed Potatoes,Side Dishes,2,4.0
2023-05-30,Cheesecake,Desserts,2,7.0
2023-05-30,Side Salad,Side Dishes,5,3.0
2023-05-30,Sweet Potato Fries,Starters,1,5.0
2023-05-30,Iced Tea,Drinks,3,2.5
2023-05-30,Fruit Salad,Desserts,5,4.0
2023-05-30,Cheese Fries,Starters,2,5.0
2023-05-30,Salmon,Main Dishes,2,18.0
2023-05-30,Coca Cola,Drinks,3,2.5
2023-05-30,Grilled Chicken,Main Dishes,2,15.0
2023-05-30,Water,Drinks,4,1.0
2023-05-31,Chocolate Cake,Desserts,3,6.0
2023-05-31,Beef Chili,Starters,4,7.0
2023-05-31,Garlic Bread,Side Dishes,4,4.0
2023-05-31,Coca Cola,Drinks,3,2.5
2023-05-31,Grilled Chicken,Main Dishes,5,15.0
2023-05-31,Sweet Potato Fries,Starters,2,5.0
2023-05-31,Pasta Alfredo,Main Dishes,4,12.0
2023-05-31,Cheesecake,Desserts,5,7.0
2023-05-31,Salmon,Main Dishes,5,18.0
2023-05-31,Water,Drinks,3,1.0
2023-05-31,Grilled Chicken,Main Dishes,4,15.0
2023-05-31,Grilled Chicken,Main Dishes,1,15.0
2023-05-31,Ice Cream,Desserts,1,5.0
2023-05-31,Orange Juice,Drinks,3,3.0
2023-05-31,Orange Juice,Drinks,5,3.0
2023-05-31,Grilled Vegetables,Side Dishes,3,5.0
2023-05-31,Ice Cream,Desserts,4,5.0
2023-05-31,Onion Rings,Side Dishes,1,5.0
2023-05-31,Pasta Alfredo,Main Dishes,5,12.0
2023-05-31,Vegetarian Platter,Main Dishes,4,14.0
2023-05-31,Ice Cream,Desserts,2,5.0
2023-05-31,Steak,Main Dishes,4,20.0
2023-05-31,Cheesecake,Desserts,2,7.0
2023-05-31,Pasta Alfredo,Main Dishes,4,12.0
2023-05-31,Chicken Melt,Starters,4,8.0
2023-06-01,Lemonade,Drinks,4,3.0
2023-06-01,Coca Cola,Drinks,3,2.5
2023-06-01,Brownie,Desserts,3,6.0
2023-06-01,Mashed Potatoes,Side Dishes,1,4.0
2023-06-01,Water,Drinks,3,1.0
2023-06-01,Coca Cola,Drinks,4,2.5
2023-06-01,French Fries,Starters,4,4.0
2023-06-01,Steak,Main Dishes,4,20.0
2023-06-01,Sweet Potato Fries,Starters,3,5.0
2023-06-01,Ice Cream,Desserts,1,5.0
2023-06-01,Salmon,Main Dishes,5,18.0
2023-06-01,Side Salad,Side Dishes,1,3.0
2023-06-01,Ice Cream,Desserts,4,5.0
2023-06-01,Water,Drinks,5,1.0
2023-06-01,Onion Rings,Side Dishes,3,5.0
2023-06-01,French Fries,Starters,2,4.0
2023-06-01,Iced Tea,Drinks,5,2.5
2023-06-01,Orange Juice,Drinks,2,3.0
2023-06-01,Lemonade,Drinks,1,3.0
2023-06-02,Steak,Main Dishes,1,20.0
2023-06-02,Grilled Chicken,Main Dishes,3,15.0
2023-06-02,French Fries,Starters,5,4.0
2023-06-02,French Fries,Starters,5,4.0
2023-06-02,Grilled Vegetables,Side Dishes,1,5.0
2023-06-02,Mashed Potatoes,Side Dishes,5,4.0
2023-06-02,Pasta Alfredo,Main Dishes,3,12.0
2023-06-02,Grilled Vegetables,Side Dishes,3,5.0
2023-06-02,Steak,Main Dishes,2,20.0
2023-06-02,French Fries,Starters,5,4.0
2023-06-02,Orange Juice,Drinks,5,3.0
2023-06-02,French Fries,Starters,5,4.0
2023-06-02,Chicken Melt,Starters,3,8.0
2023-06-02,Pasta Alfredo,Main Dishes,5,12.0
2023-06-02,French Fries,Starters,3,4.0
2023-06-02,French Fries,Starters,5,4.0
2023-06-02,Coca Cola,Drinks,5,2.5
2023-06-02,Coca Cola,Drinks,2,2.5
2023-06-02,Pasta Alfredo,Main Dishes,2,12.0
2023-06-02,Ice Cream,Desserts,4,5.0
2023-06-02,Coca Cola,Drinks,2,2.5
2023-06-02,Pasta Alfredo,Main Dishes,2,12.0
2023-06-02,Ice Cream,Desserts,3,5.0
2023-06-03,Cheesecake,Desserts,2,7.0
2023-06-03,Cheese Fries,Starters,2,5.0
2023-06-03,Side Salad,Side Dishes,4,3.0
2023-06-03,Cheese Fries,Starters,3,5.0
2023-06-03,Salmon,Main Dishes,2,18.0
2023-06-03,Mashed Potatoes,Side Dishes,3,4.0
2023-06-03,Grilled Chicken,Main Dishes,3,15.0
2023-06-03,Coca Cola,Drinks,1,2.5
2023-06-03,Grilled Vegetables,Side Dishes,1,5.0
2023-06-03,Iced Tea,Drinks,2,2.5
2023-06-03,Sweet Potato Fries,Starters,5,5.0
2023-06-03,Side Salad,Side Dishes,1,3.0
2023-06-03,Fruit Salad,Desserts,5,4.0
2023-06-03,Water,Drinks,2,1.0
2023-06-03,Chicken Melt,Starters,2,8.0
2023-06-03,Lemonade,Drinks,1,3.0
2023-06-03,Salmon,Main Dishes,1,18.0
2023-06-04,Side Salad,Side Dishes,1,3.0
2023-06-04,Coca Cola,Drinks,5,2.5
2023-06-04,Cheese Fries,Starters,2,5.0
2023-06-04,Grilled Vegetables,Side Dishes,3,5.0
2023-06-04,Iced Tea,Drinks,2,2.5
2023-06-04,Brownie,Desserts,3,6.0
2023-06-04,Pasta Alfredo,Main Dishes,4,12.0
2023-06-04,Chocolate Cake,Desserts,1,6.0
2023-06-04,Mashed Potatoes,Side Dishes,2,4.0
2023-06-04,Chocolate Cake,Desserts,1,6.0
2023-06-04,Mashed Potatoes,Side Dishes,5,4.0
2023-06-04,French Fries,Starters,5,4.0
2023-06-04,Vegetarian Platter,Main Dishes,5,14.0
2023-06-04,Side Salad,Side Dishes,2,3.0
2023-06-04,Mashed Potatoes,Side Dishes,4,4.0
2023-06-04,Coca Cola,Drinks,5,2.5
2023-06-04,Brownie,Desserts,3,6.0
2023-06-04,Orange Juice,Drinks,2,3.0
2023-06-04,Beef Chili,Starters,4,7.0
2023-06-04,Sweet Potato Fries,Starters,4,5.0
2023-06-05,Beef Chili,Starters,3,7.0
2023-06-05,Grilled Chicken,Main Dishes,1,15.0
2023-06-05,Beef Chili,Starters,3,7.0
2023-06-05,Pasta Alfredo,Main Dishes,1,12.0
2023-06-05,Steak,Main Dishes,5,20.0
2023-06-05,Garlic Bread,Side Dishes,4,4.0
2023-06-05,Lemonade,Drinks,3,3.0
2023-06-05,Mashed Potatoes,Side Dishes,4,4.0
2023-06-05,Nachos Grande,Starters,3,10.0
2023-06-05,Grilled Chicken,Main Dishes,2,15.0
2023-06-05,Mashed Potatoes,Side Dishes,5,4.0
2023-06-05,Iced Tea,Drinks,1,2.5
2023-06-05,Pasta Alfredo,Main Dishes,1,12.0
2023-06-05,Pasta Alfredo,Main Dishes,3,12.0
2023-06-05,Side Salad,Side Dishes,4,3.0
2023-06-05,Grilled Chicken,Main Dishes,4,15.0
2023-06-05,Brownie,Desserts,3,6.0
2023-06-05,Chocolate Cake,Desserts,4,6.0
2023-06-06,Pasta Alfredo,Main Dishes,5,12.0
2023-06-06,Nachos Grande,Starters,1,10.0
2023-06-06,Lemonade,Drinks,3,3.0
2023-06-06,Coca Cola,Drinks,1,2.5
2023-06-06,Ice Cream,Desserts,5,5.0
2023-06-06,Ice Cream,Desserts,4,5.0
2023-06-06,French Fries,Starters,4,4.0
2023-06-06,Salmon,Main Dishes,1,18.0
2023-06-06,Grilled Vegetables,Side Dishes,3,5.0
2023-06-06,Ice Cream,Desserts,4,5.0
2023-06-06,Salmon,Main Dishes,3,18.0
2023-06-06,Orange Juice,Drinks,1,3.0
2023-06-06,Water,Drinks,3,1.0
2023-06-06,Water,Drinks,4,1.0
2023-06-06,Pasta Alfredo,Main Dishes,1,12.0
2023-06-06,Grilled Chicken,Main Dishes,2,15.0
2023-06-07,Mashed Potatoes,Side Dishes,5,4.0
2023-06-07,Chicken Melt,Starters,5,8.0
2023-06-07,Grilled Chicken,Main Dishes,5,15.0
2023-06-07,French Fries,Starters,4,4.0
2023-06-07,Chicken Melt,Starters,5,8.0
2023-06-07,Chicken Melt,Starters,4,8.0
2023-06-07,Cheese Fries,Starters,1,5.0
2023-06-07,Coca Cola,Drinks,5,2.5
2023-06-07,Steak,Main Dishes,1,20.0
2023-06-07,Onion Rings,Side Dishes,3,5.0
2023-06-07,Iced Tea,Drinks,3,2.5
2023-06-07,Side Salad,Side Dishes,3,3.0
2023-06-07,Brownie,Desserts,5,6.0
2023-06-07,French Fries,Starters,5,4.0
2023-06-07,Steak,Main Dishes,4,20.0
2023-06-07,Cheese Fries,Starters,3,5.0
2023-06-07,Orange Juice,Drinks,1,3.0
2023-06-07,Mashed Potatoes,Side Dishes,1,4.0
2023-06-07,Pasta Alfredo,Main Dishes,4,12.0
2023-06-08,Fruit Salad,Desserts,5,4.0
2023-06-08,Cheesecake,Desserts,2,7.0
2023-06-08,Vegetarian Platter,Main Dishes,4,14.0
2023-06-08,Sweet Potato Fries,Starters,5,5.0
2023-06-08,Orange Juice,Drinks,1,3.0
2023-06-08,Mashed Potatoes,Side Dishes,1,4.0
2023-06-08,Side Salad,Side Dishes,1,3.0
2023-06-08,Nachos Grande,Starters,5,10.0
2023-06-08,Mashed Potatoes,Side Dishes,5,4.0
2023-06-08,Beef Chili,Starters,2,7.0
2023-06-08,Cheesecake,Desserts,4,7.0
2023-06-08,Grilled Vegetables,Side Dishes,1,5.0
2023-06-08,Coca Cola,Drinks,5,2.5
2023-06-08,Cheesecake,Desserts,3,7.0
2023-06-08,Sweet Potato Fries,Starters,2,5.0
2023-06-08,Orange Juice,Drinks,1,3.0
2023-06-08,Side Salad,Side Dishes,5,3.0
2023-06-08,Cheese Fries,Starters,5,5.0
2023-06-08,Chicken Melt,Starters,5,8.0
2023-06-08,Brownie,Desserts,3,6.0
2023-06-08,Onion Rings,Side Dishes,3,5.0
2023-06-08,Pasta Alfredo,Main Dishes,3,12.0
2023-06-09,Cheesecake,Desserts,4,7.0
2023-06-09,Grilled Vegetables,Side Dishes,3,5.0
2023-06-09,Iced Tea,Drinks,2,2.5
2023-06-09,Pasta Alfredo,Main Dishes,4,12.0
2023-06-09,Vegetarian Platter,Main Dishes,5,14.0
2023-06-09,Cheese Fries,Starters,3,5.0
2023-06-09,Brownie,Desserts,3,6.0
2023-06-09,Orange Juice,Drinks,3,3.0
2023-06-09,Fruit Salad,Desserts,4,4.0
2023-06-09,Pasta Alfredo,Main Dishes,4,12.0
2023-06-09,Lemonade,Drinks,2,3.0
2023-06-09,Fruit Salad,Desserts,1,4.0
2023-06-09,Coca Cola,Drinks,5,2.5
2023-06-09,Iced Tea,Drinks,1,2.5
2023-06-09,Side Salad,Side Dishes,2,3.0
2023-06-09,Sweet Potato Fries,Starters,1,5.0
2023-06-09,Grilled Chicken,Main Dishes,1,15.0
2023-06-09,Chicken Melt,Starters,3,8.0
2023-06-09,Garlic Bread,Side Dishes,4,4.0
2023-06-09,Coca Cola,Drinks,1,2.5
2023-06-09,Water,Drinks,2,1.0
2023-06-09,Cheese Fries,Starters,1,5.0
2023-06-10,French Fries,Starters,1,4.0
2023-06-10,Vegetarian Platter,Main Dishes,4,14.0
2023-06-10,Orange Juice,Drinks,2,3.0
2023-06-10,Ice Cream,Desserts,3,5.0
2023-06-10,Cheesecake,Desserts,4,7.0
2023-06-10,Steak,Main Dishes,3,20.0
2023-06-10,Ice Cream,Desserts,2,5.0
2023-06-10,Cheesecake,Desserts,3,7.0
2023-06-10,Cheesecake,Desserts,5,7.0
2023-06-10,Chocolate Cake,Desserts,4,6.0
2023-06-10,Cheese Fries,Starters,2,5.0
2023-06-10,Pasta Alfredo,Main Dishes,2,12.0
2023-06-10,Water,Drinks,2,1.0
2023-06-10,Pasta Alfredo,Main Dishes,4,12.0
2023-06-10,Water,Drinks,4,1.0
2023-06-10,Nachos Grande,Starters,5,10.0
2023-06-10,Brownie,Desserts,5,6.0
2023-06-10,Water,Drinks,4,1.0
2023-06-10,French Fries,Starters,5,4.0
2023-06-10,Side Salad,Side Dishes,5,3.0
2023-06-10,Steak,Main Dishes,4,20.0
2023-06-10,Pasta Alfredo,Main Dishes,1,12.0
2023-06-10,Beef Chili,Starters,2,7.0
2023-06-10,Sweet Potato Fries,Starters,1,5.0
2023-06-10,Grilled Chicken,Main Dishes,5,15.0
2023-06-10,Coca Cola,Drinks,5,2.5
2023-06-10,Pasta Alfredo,Main Dishes,4,12.0
2023-06-10,Chicken Melt,Starters,1,8.0
2023-06-10,Cheese Fries,Starters,5,5.0
2023-06-11,Pasta Alfredo,Main Dishes,2,12.0
2023-06-11,Cheese Fries,Starters,2,5.0
2023-06-11,Water,Drinks,5,1.0
2023-06-11,Water,Drinks,5,1.0
2023-06-11,Ice Cream,Desserts,5,5.0
2023-06-11,Chocolate Cake,Desserts,3,6.0
2023-06-11,Pasta Alfredo,Main Dishes,5,12.0
2023-06-11,Brownie,Desserts,3,6.0
2023-06-11,Onion Rings,Side Dishes,1,5.0
2023-06-11,Mashed Potatoes,Side Dishes,2,4.0
2023-06-11,Chocolate Cake,Desserts,5,6.0
2023-06-11,Pasta Alfredo,Main Dishes,1,12.0
2023-06-11,Steak,Main Dishes,5,20.0
2023-06-11,Salmon,Main Dishes,3,18.0
2023-06-11,Orange Juice,Drinks,1,3.0
2023-06-11,Salmon,Main Dishes,2,18.0
2023-06-11,Beef Chili,Starters,4,7.0
2023-06-11,Pasta Alfredo,Main Dishes,3,12.0
2023-06-11,Cheesecake,Desserts,5,7.0
2023-06-12,Grilled Chicken,Main Dishes,4,15.0
2023-06-12,Ice Cream,Desserts,5,5.0
2023-06-12,Ice Cream,Desserts,3,5.0
2023-06-12,French Fries,Starters,1,4.0
2023-06-12,Grilled Chicken,Main Dishes,3,15.0
2023-06-12,Pasta Alfredo,Main Dishes,3,12.0
2023-06-12,Grilled Vegetables,Side Dishes,5,5.0
2023-06-12,Steak,Main Dishes,1,20.0
2023-06-12,Beef Chili,Starters,1,7.0
2023-06-12,French Fries,Starters,1,4.0
2023-06-12,Water,Drinks,1,1.0
2023-06-12,Coca Cola,Drinks,4,2.5
2023-06-12,Chocolate Cake,Desserts,5,6.0
2023-06-12,Iced Tea,Drinks,2,2.5
2023-06-12,Coca Cola,Drinks,3,2.5
2023-06-12,Vegetarian Platter,Main Dishes,5,14.0
2023-06-12,Cheese Fries,Starters,4,5.0
2023-06-12,Mashed Potatoes,Side Dishes,2,4.0
2023-06-12,Lemonade,Drinks,2,3.0
