item_name,qty,order_datetime
French Fries,2,2024-01-15 02:11:00
Soup of the Day,1,2024-01-15 03:35:00
Hummus Plate,1,2024-01-15 03:59:00
Soup of the Day,3,2024-01-15 02:22:00
Hummus Plate,1,2024-01-14 21:37:00
Daily Special,1,2024-01-15 03:24:00
Chicken Burger,2,invalid_date
  Salmon  ,1,2024-01-14 22:11:00
Apple Juice,1,2024-01-15 03:44:00
  Salmon  ,4,2024-01-15 05:25:00
Onion Rings,3,2024-01-15 04:49:00
Caesar Salad,1,2024-01-15 05:02:00
Margherita Pizza,4,2024-01-14 21:20:00
Garlic Mushrooms,2,2024-01-15 04:39:00
Soup of the Day,2,2024-01-14 21:36:00
  Salmon  ,1,2024-01-16 04:09:00
Apple Pie,1,2024-01-15 22:04:00
Unknown Item 7,2,2024-01-15 21:20:00
Soup of the Day,3,invalid_date
Veggie Burger,2,2024-01-16 05:52:00
Chocolate Cake,1,2024-01-16 03:40:00
Hummus Plate,1,2024-01-16 03:21:00
Garlic Mushrooms,3,2024-01-15 23:16:00
Mashed Potatoes,1,2024-01-15 21:44:00
Unknown Item 3,2,2024-01-15 20:16:00
Margherita Pizza,1,2024-01-16 03:46:00
Coca Cola,1,invalid_date
  Salmon  ,2,2024-01-15 23:26:00
Chicken Burger,2,2024-01-16 05:56:00
Caesar Salad,1,2024-01-15 23:56:00
Mashed Potatoes,1,2024-01-15 22:34:00
Old Menu Item,3,2024-01-15 22:53:00
Chicken Burger,1,2024-01-16 00:55:00
Soup of the Day,2,2024-01-16 02:48:00
Sparkling Water,4,invalid_date
Mashed Potatoes,1,2024-01-15 23:51:00
Unknown Item 4,3,2024-01-16 04:18:00
Unknown Item 14,1,2024-01-15 19:16:00
Hummus Plate,2,2024-01-16 05:04:00
Chocolate Cake,1,2024-01-15 22:56:00
Unknown Item 19,4,2024-01-15 22:46:00
Hummus Plate,1,2024-01-15 20:57:00
Garlic Mushrooms,1,2024-01-16 06:21:00
Unknown Item 16,4,2024-01-16 02:39:00
Mashed Potatoes,2,2024-01-16 04:45:00
Mashed Potatoes,2,2024-01-15 19:41:00
Soup of the Days,1,2024-01-15 21:56:00
Margherita Pizza,2,2024-01-15 23:03:00
  Salmon  ,1,2024-01-15 21:13:00
Unknown Item 16,1,2024-01-16 06:26:00
Hummus Plate,2,2024-01-16 03:46:00
Unknown Item 18,1,2024-01-16 04:34:00
Unknown Item 8,4,2024-01-15 22:18:00
Cheesecake,3,2024-01-15 22:06:00
Garlic Mushrooms,2,2024-01-15 20:36:00
Tea,3,2024-01-16 01:31:00
Sparkling Water,2,2024-01-15 21:23:00
Soup of the Day,1,2024-01-15 18:05:00
Coca Cola,2,2024-01-15 22:42:00
Margherita Pizza,1,2024-01-16 02:30:00
Chicken Burger,1,2024-01-15 21:01:00
  Salmon  ,3,2024-01-15 21:40:00
  Salmon  ,-2,2024-01-15 22:05:00
  Salmon  ,3,2024-01-15 23:07:00
Tea,1,2024-01-15 22:25:00
Garlic Mushrooms,2,2024-01-15 23:57:00
Tiramisu,1,2024-01-16 02:05:00
Soup of the Day,2,2024-01-16 02:24:00
Unknown Item 0,2,2024-01-15 21:56:00
Unknown Item 19,2,2024-01-15 22:11:00
Sparkling Water,1,2024-01-15 23:16:00
Old Menu Item,1,2024-01-15 23:16:00
Soup of the Day,1,invalid_date
Margherita Pizza,2,2024-01-16 02:09:00
Caesar Salad,3,invalid_date
  Salmon  ,1,2024-01-15 20:42:00
Tea,2,2024-01-15 22:34:00
  Salmon  ,3,2024-01-15 23:48:00
Soup of the Day,2,2024-01-16 02:35:00
Veggie Burger,2,2024-01-15 20:24:00
Soup of the Day,3,2024-01-16 03:26:00
Soup of the Day,1,2024-01-16 05:43:00
Unknown Item 16,1,2024-01-16 04:30:00
Veggie Burger,1,2024-01-16 02:15:00
Sparkling Water,4,2024-01-16 00:05:00
Soup of the Day,3,2024-01-15 22:54:00
Chicken Burger,2,2024-01-16 03:32:00
  Salmon  ,1,2024-01-16 02:33:00
Coca Cola,1,invalid_date
Margherita Pizza,1,2024-01-16 06:09:00
Hummus Plate,1,2024-01-15 21:48:00
Coca Cola,2,2024-01-15 23:10:00
Soup of the Day,4,2024-01-16 06:51:00
Tiramisu,3,2024-01-15 21:02:00
  Salmon  ,2,2024-01-15 23:43:00
Veggie Burger,1,2024-01-15 23:52:00
Veggie Burger,1,2024-01-16 02:53:00
Sparkling Water,1,2024-01-16 02:20:00
Caesar Salad,2,invalid_date
Margherita Pizza,3,2024-01-16 03:05:00
Mashed Potatoes,1,2024-01-15 22:25:00
  Salmon  ,1,2024-01-16 01:54:00
Caesar Salad,1,2024-01-15 22:29:00
Apple Juice,1,2024-01-16 04:00:00
  Salmon  ,1,2024-01-16 03:39:00
Coca Cola,1,2024-01-16 02:50:00
Sparkling Water,1,invalid_date
Daily Special,3,2024-01-15 21:36:00
  Salmon  ,2,2024-01-16 02:48:00
Soup of the Day,1,2024-01-16 05:06:00
Unknown Item 10,1,2024-01-16 04:36:00
Unknown Item 14,1,2024-01-16 03:50:00
Hummus Plate,1,2024-01-15 22:34:00
Unknown Item 17,1,2024-01-16 04:56:00
Veggie Burger,2,2024-01-15 23:24:00
Tea,2,2024-01-16 02:36:00
Soup of the Day,2,2024-01-16 02:02:00
Hummus Plate,1,2024-01-15 21:25:00
Soup of the Day,3,2024-01-15 21:38:00
Onion Rings,1,2024-01-16 03:25:00
  Salmon  ,1,2024-01-15 19:56:00
Caesar Salad,2,2024-01-16 04:44:00
Garlic Mushrooms,2,2024-01-15 21:47:00
  Salmon  s,3,2024-01-15 23:17:00
Soup of the Day,2,2024-01-16 04:01:00
Margherita Pizza,3,invalid_date
  Salmon  ,3,2024-01-15 22:17:00
Old Menu Item,2,2024-01-16 04:54:00
Sparkling Water,2,2024-01-16 03:06:00
  Salmon  ,2,2024-01-16 06:14:00
Apple Pie,4,2024-01-15 21:47:00
Unknown Item 15,2,2024-01-15 23:52:00
Coca Cola,1,2024-01-15 22:46:00
  Salmon  ,2,2024-01-15 23:41:00
Chicken Wings,1,2024-01-15 20:28:00
Unknown Item 11,1,2024-01-17 04:26:00
Unknown Item 15,1,invalid_date
Caesar Salad,2,2024-01-17 00:23:00
Coca Cola,3,2024-01-17 03:32:00
Old Menu Item,1,2024-01-17 03:04:00
Mashed Potatoes,1,2024-01-16 22:32:00
Unknown Item 11,1,invalid_date
Unknown Item 1,2,invalid_date
Caesar Salad,1,2024-01-17 02:11:00
Chicken Burger,1,2024-01-16 21:53:00
Soup of the Day,1,invalid_date
Sparkling Water,1,invalid_date
Unknown Item 9,1,2024-01-16 20:23:00
Veggie Burger,2,2024-01-17 03:17:00
Coca Cola,1,2024-01-16 22:29:00
Unknown Item 19,2,2024-01-17 00:40:00
Mashed Potatoes,1,2024-01-17 04:43:00
Mashed Potatoes,1,invalid_date
Soup of the Day,1,2024-01-17 00:28:00
Caesar Salad,2,2024-01-16 21:55:00
Chocolate Cake,3,2024-01-16 23:35:00
Unknown Item 15,3,2024-01-16 22:10:00
Margherita Pizzas,2,2024-01-17 04:16:00
Teas,1,2024-01-17 03:44:00
Daily Special,3,2024-01-16 20:01:00
Mashed Potatoes,2,2024-01-16 22:10:00
  Salmon  ,1,2024-01-17 04:49:00
Daily Special,3,2024-01-17 05:54:00
Seasonal Special,1,2024-01-16 21:14:00
Veggie Burger,1,2024-01-17 03:17:00
Veggie Burger,1,2024-01-17 02:32:00
Chicken Burger,1,2024-01-16 19:49:00
Unknown Item 11,2,2024-01-17 05:43:00
Chicken Burger,1,2024-01-16 18:58:00
  Salmon  ,1,2024-01-16 21:11:00
  Salmon  ,1,2024-01-17 02:00:00
Caesar Salad,2,2024-01-16 21:38:00
Unknown Item 4,2,invalid_date
Margherita Pizza,1,2024-01-17 03:45:00
Hummus Plate,1,2024-01-17 02:27:00
Caesar Salad,1,2024-01-17 04:54:00
Chicken Burger,3,2024-01-16 22:16:00
Mashed Potatoes,1,2024-01-16 21:19:00
Veggie Burger,1,2024-01-17 03:52:00
Veggie Burger,1,2024-01-17 02:37:00
Chocolate Cake,2,2024-01-16 21:32:00
Margherita Pizza,2,invalid_date
Apple Juices,1,2024-01-17 04:35:00
  Salmon  ,1,2024-01-17 02:38:00
  Salmon  ,1,2024-01-16 22:43:00
  Salmon  ,3,2024-01-16 21:04:00
Unknown Item 17,3,2024-01-16 22:17:00
Tiramisu,2,2024-01-17 02:55:00
Chicken Burger,2,2024-01-16 22:41:00
Unknown Item 4,1,invalid_date
Unknown Item 1,2,invalid_date
  Salmon  ,2,2024-01-16 21:48:00
Apple Pie,1,2024-01-16 21:03:00
Soup of the Day,3,2024-01-17 03:51:00
Chicken Burger,1,2024-01-17 03:25:00
Mashed Potatoes,1,2024-01-17 02:43:00
Unknown Item 3,2,2024-01-16 21:01:00
Veggie Burger,2,2024-01-17 02:18:00
Sparkling Water,2,2024-01-16 22:26:00
Soup of the Day,1,2024-01-16 23:47:00
Coca Cola,3,2024-01-16 19:45:00
Caesar Salad,2,2024-01-17 07:52:00
Mashed Potatoes,1,2024-01-16 21:46:00
Veggie Burger,4,2024-01-17 03:43:00
Soup of the Day,2,2024-01-17 01:50:00
  Salmon  ,1,2024-01-17 00:42:00
Unknown Item 6,2,invalid_date
Onion Rings,1,2024-01-17 04:53:00
Veggie Burger,1,2024-01-17 02:35:00
Soup of the Day,1,2024-01-16 21:06:00
Soup of the Day,4,2024-01-16 23:47:00
Chocolate Cake,1,2024-01-16 22:51:00
Caesar Salad,2,2024-01-17 02:58:00
Garlic Mushrooms,1,invalid_date
Caesar Salad,2,2024-01-17 04:41:00
Soup of the Day,2,2024-01-16 20:22:00
Coca Cola,2,2024-01-16 21:55:00
Daily Special,1,2024-01-16 22:50:00
Chicken Burger,2,2024-01-17 04:23:00
Soup of the Day,4,2024-01-16 22:18:00
Veggie Burger,2,2024-01-16 23:07:00
Veggie Burger,1,2024-01-16 23:55:00
Tea,3,2024-01-17 02:37:00
Caesar Salad,1,2024-01-17 05:04:00
Mashed Potatoes,2,2024-01-16 23:12:00
Soup of the Day,3,2024-01-17 00:55:00
Apple Juice,1,2024-01-17 03:33:00
Chocolate Cake,1,2024-01-16 22:03:00
Veggie Burger,1,2024-01-17 04:09:00
Margherita Pizza,2,2024-01-16 21:12:00
Sparkling Water,2,2024-01-16 22:36:00
Apple Juices,1,2024-01-17 04:29:00
  Salmon  ,1,2024-01-16 21:55:00
Unknown Item 0,1,2024-01-17 03:49:00
Caesar Salad,1,2024-01-16 20:21:00
Caesar Salad,1,2024-01-17 02:11:00
Onion Rings,3,2024-01-16 22:03:00
Unknown Item 13,1,2024-01-16 18:17:00
Unknown Item 8,3,2024-01-16 21:49:00
Mashed Potatoes,2,2024-01-16 21:48:00
Unknown Item 6,1,2024-01-16 21:50:00
Tiramisu,2,invalid_date
  Salmon  ,2,2024-01-16 21:27:00
Cheesecake,1,2024-01-17 02:25:00
Mashed Potatoes,1,2024-01-16 23:30:00
Sparkling Water,1,invalid_date
Coca Cola,1,2024-01-17 01:46:00
Margherita Pizza,1,2024-01-16 22:00:00
Soup of the Day,1,2024-01-17 04:48:00
Mashed Potatoes,1,2024-01-17 04:12:00
Caesar Salad,1,2024-01-16 18:00:00
Veggie Burger,-1,2024-01-17 02:15:00
Daily Special,1,2024-01-16 21:56:00
French Fries,1,2024-01-16 22:08:00
Hummus Plate,4,2024-01-16 21:32:00
Chocolate Cake,1,2024-01-17 02:10:00
Soup of the Day,2,2024-01-16 20:02:00
Caesar Salad,1,2024-01-16 22:18:00
Caesar Salad,3,2024-01-16 23:33:00
Veggie Burger,1,2024-01-17 02:21:00
Unknown Item 13,4,2024-01-16 23:43:00
Margherita Pizza,2,2024-01-17 07:21:00
Unknown Item 16,1,2024-01-17 22:12:00
Caesar Salad,3,2024-01-17 21:58:00
Mashed Potatoes,2,2024-01-18 04:25:00
  Salmon  ,1,invalid_date
Mashed Potatoes,2,2024-01-18 03:08:00
Apple Juice,3,2024-01-17 21:01:00
Margherita Pizza,1,2024-01-18 02:10:00
Sparkling Water,1,2024-01-17 21:45:00
Soup of the Day,2,2024-01-18 02:02:00
Apple Juice,2,2024-01-17 22:40:00
Chocolate Cake,3,2024-01-17 22:34:00
Apple Juice,2,2024-01-18 02:38:00
Unknown Item 14,1,2024-01-18 07:42:00
Hummus Plate,3,2024-01-17 21:53:00
Unknown Item 17,1,2024-01-17 18:44:00
Chicken Burger,1,2024-01-17 21:28:00
Margherita Pizza,2,2024-01-17 22:35:00
Chicken Burger,2,2024-01-17 22:44:00
Caesar Salad,1,2024-01-17 21:44:00
  Salmon  ,2,2024-01-18 03:00:00
Sparkling Water,1,2024-01-17 22:42:00
  Salmon  ,1,2024-01-17 21:33:00
Soup of the Day,3,2024-01-17 22:38:00
  Salmon  ,1,invalid_date
Soup of the Day,1,2024-01-18 04:06:00
Soup of the Day,1,2024-01-18 00:39:00
Caesar Salad,4,2024-01-17 21:07:00
Garlic Mushrooms,1,2024-01-18 03:31:00
Soup of the Day,1,2024-01-17 21:12:00
Coca Cola,2,2024-01-18 03:53:00
Garlic Mushrooms,1,2024-01-18 00:12:00
Coca Cola,1,2024-01-17 22:26:00
Soup of the Day,2,2024-01-17 22:02:00
Unknown Item 18,1,2024-01-18 01:58:00
  Salmon  ,4,2024-01-17 21:59:00
Tiramisu,1,2024-01-18 00:15:00
Unknown Item 1,1,2024-01-17 18:42:00
Chocolate Cake,1,2024-01-17 20:07:00
  Salmon  ,1,2024-01-18 04:42:00
Margherita Pizza,2,invalid_date
Caesar Salad,1,2024-01-18 03:04:00
Caesar Salad,1,invalid_date
Margherita Pizza,2,2024-01-18 04:41:00
Unknown Item 18,2,invalid_date
  Salmon  ,1,2024-01-17 22:03:00
Veggie Burger,1,2024-01-17 21:11:00
Unknown Item 16,1,invalid_date
Caesar Salad,1,2024-01-17 22:51:00
Margherita Pizza,1,invalid_date
Onion Rings,2,2024-01-18 03:06:00
Apple Pie,3,2024-01-18 04:56:00
Unknown Item 9,1,2024-01-17 19:54:00
Apple Juice,1,2024-01-17 21:41:00
Apple Juice,1,2024-01-17 21:22:00
Veggie Burger,1,2024-01-18 04:39:00
Unknown Item 13,1,2024-01-17 22:46:00
Soup of the Day,3,2024-01-17 20:52:00
Tiramisu,2,2024-01-17 22:07:00
  Salmon  ,4,2024-01-17 23:29:00
Coca Cola,3,2024-01-17 22:24:00
Veggie Burger,1,2024-01-18 03:30:00
  Salmon  ,2,2024-01-18 03:41:00
Margherita Pizza,1,invalid_date
Sparkling Water,1,2024-01-17 21:44:00
  Salmon  ,3,2024-01-18 03:54:00
Chocolate Cake,1,invalid_date
Margherita Pizza,3,2024-01-18 04:30:00
Margherita Pizza,1,invalid_date
  Salmon  ,3,2024-01-17 23:39:00
Mashed Potatoes,3,2024-01-17 22:22:00
  Salmon  ,2,2024-01-18 02:55:00
Soup of the Day,2,2024-01-18 03:53:00
Unknown Item 2,1,2024-01-18 03:57:00
Soup of the Day,3,2024-01-17 21:58:00
Soup of the Day,4,invalid_date
Seasonal Special,2,2024-01-17 23:02:00
Garlic Mushrooms,2,2024-01-17 20:41:00
Caesar Salad,2,2024-01-17 22:45:00
Tea,3,2024-01-18 04:33:00
  Salmon  ,2,2024-01-18 03:36:00
Caesar Salad,3,invalid_date
Veggie Burger,2,2024-01-18 06:42:00
Daily Special,1,2024-01-18 04:33:00
Hummus Plate,1,2024-01-18 00:44:00
Soup of the Day,1,2024-01-18 02:27:00
  Salmon  ,1,2024-01-18 02:15:00
Sparkling Water,1,2024-01-18 00:42:00
Chocolate Cake,2,2024-01-18 03:24:00
French Fries,1,2024-01-17 21:52:00
Caesar Salad,1,2024-01-18 02:39:00
Margherita Pizza,2,2024-01-17 20:41:00
Sparkling Water,4,2024-01-18 04:32:00
Soup of the Day,2,2024-01-18 04:54:00
Margherita Pizza,4,2024-01-18 00:10:00
Veggie Burger,2,2024-01-17 20:31:00
  Salmon  ,1,2024-01-17 22:21:00
Unknown Item 1,2,2024-01-18 05:03:00
Margherita Pizza,2,2024-01-18 00:35:00
  Salmon  ,1,2024-01-18 02:25:00
Seasonal Special,1,2024-01-18 03:05:00
Soup of the Day,2,2024-01-17 23:51:00
Soup of the Day,1,2024-01-18 02:05:00
Apple Pie,2,2024-01-18 04:28:00
Unknown Item 12,1,2024-01-17 22:31:00
Unknown Item 3,2,2024-01-18 03:01:00
  Salmon  ,2,2024-01-17 21:26:00
  Salmon  ,1,2024-01-17 19:35:00
  Salmon  ,1,2024-01-17 18:05:00
Tiramisu,2,2024-01-18 03:39:00
  Salmon  ,3,2024-01-18 02:56:00
  Salmon  ,3,2024-01-18 00:13:00
  Salmon  ,1,2024-01-18 02:29:00
Cheesecake,2,2024-01-18 05:23:00
  Salmon  ,1,2024-01-18 04:52:00
Coca Cola,1,2024-01-17 21:29:00
Soup of the Day,1,2024-01-17 22:49:00
Unknown Item 5,2,2024-01-18 02:30:00
Coca Cola,1,2024-01-18 03:23:00
Veggie Burger,1,2024-01-18 03:07:00
  Salmon  ,2,2024-01-17 20:42:00
  Salmon  ,2,2024-01-17 21:21:00
Margherita Pizza,1,invalid_date
  Salmon  ,1,2024-01-18 05:18:00
Soup of the Day,1,2024-01-18 01:23:00
Unknown Item 14,1,2024-01-18 03:02:00
Sparkling Water,2,2024-01-18 04:31:00
Veggie Burger,1,invalid_date
Sparkling Water,2,2024-01-18 03:26:00
  Salmon  ,3,2024-01-17 21:39:00
Apple Juice,1,2024-01-17 21:07:00
  Salmon  ,4,invalid_date
Soup of the Day,1,2024-01-17 21:52:00
French Fries,1,2024-01-18 03:45:00
Soup of the Day,1,invalid_date
  Salmon  ,1,invalid_date
Tea,1,2024-01-18 02:43:00
Hummus Plate,1,2024-01-18 02:49:00
Unknown Item 13,2,invalid_date
Onion Rings,3,2024-01-18 02:32:00
Apple Juice,2,2024-01-17 21:31:00
French Fries,1,invalid_date
Margherita Pizza,2,2024-01-17 19:59:00
Unknown Item 14,2,2024-01-17 23:37:00
Veggie Burger,3,2024-01-18 00:32:00
Onion Rings,3,2024-01-18 03:58:00
Soup of the Day,3,2024-01-19 03:11:00
Onion Rings,1,2024-01-19 03:08:00
Coca Cola,2,2024-01-18 21:42:00
Unknown Item 9,1,2024-01-19 02:56:00
Onion Rings,4,2024-01-18 22:56:00
Coca Cola,1,2024-01-18 22:38:00
Soup of the Day,1,2024-01-19 04:48:00
Unknown Item 3,1,2024-01-18 22:25:00
Margherita Pizza,2,2024-01-19 05:18:00
Unknown Item 5,1,2024-01-18 23:08:00
Sparkling Water,1,invalid_date
French Fries,4,2024-01-19 03:47:00
Caesar Salad,3,2024-01-19 00:53:00
Unknown Item 12,1,2024-01-19 03:55:00
  Salmon  ,1,2024-01-18 22:47:00
Apple Juice,3,2024-01-19 04:40:00
  Salmon  ,3,2024-01-18 21:13:00
Veggie Burger,2,2024-01-19 02:18:00
Mashed Potatoes,2,2024-01-19 03:58:00
  Salmon  ,1,2024-01-19 02:45:00
Chocolate Cake,3,2024-01-19 02:11:00
Chocolate Cake,2,2024-01-19 00:44:00
Apple Juice,2,invalid_date
Unknown Item 18,1,2024-01-18 21:22:00
  Salmon  ,3,2024-01-19 02:37:00
Chicken Wings,2,2024-01-19 02:42:00
Caesar Salad,1,2024-01-19 03:43:00
Hummus Plate,2,2024-01-19 03:53:00
Hummus Plate,2,2024-01-19 01:56:00
Chocolate Cake,2,2024-01-19 04:51:00
Mashed Potatoes,2,invalid_date
  Salmon  ,2,2024-01-18 19:09:00
Coca Cola,3,2024-01-18 20:03:00
Soup of the Day,1,invalid_date
Unknown Item 13,1,2024-01-19 03:18:00
Garlic Mushrooms,1,2024-01-19 03:09:00
Unknown Item 0,2,2024-01-19 04:44:00
  Salmon  ,2,2024-01-19 03:13:00
Caesar Salad,3,2024-01-19 03:02:00
Unknown Item 10,2,2024-01-18 22:28:00
Apple Juice,2,2024-01-18 21:55:00
Sparkling Water,4,2024-01-19 03:35:00
Margherita Pizzas,1,2024-01-19 04:47:00
  Salmon  ,3,invalid_date
Sparkling Water,1,2024-01-18 21:50:00
Soup of the Day,2,2024-01-19 03:44:00
Chicken Burger,2,2024-01-18 22:42:00
Coca Cola,2,invalid_date
  Salmon  ,1,2024-01-18 22:50:00
Caesar Salad,1,2024-01-19 06:20:00
  Salmon  ,2,invalid_date
Coca Cola,3,2024-01-18 18:16:00
Unknown Item 9,1,2024-01-18 21:55:00
Margherita Pizza,3,2024-01-19 03:55:00
Unknown Item 6,1,2024-01-18 23:14:00
  Salmon  ,2,2024-01-19 04:45:00
Cheesecake,2,2024-01-19 03:23:00
Mashed Potatoes,2,2024-01-19 03:34:00
Caesar Salad,4,invalid_date
Apple Juice,2,2024-01-19 03:12:00
Soup of the Day,2,2024-01-18 22:11:00
Chicken Burgers,1,2024-01-19 06:04:00
Soup of the Day,1,2024-01-18 21:11:00
  Salmon  ,1,2024-01-19 03:07:00
  Salmon  ,2,2024-01-18 22:27:00
Unknown Item 0,1,2024-01-18 22:16:00
Hummus Plate,1,2024-01-18 21:37:00
Chocolate Cake,1,2024-01-19 04:00:00
Soup of the Day,1,2024-01-18 22:45:00
Mashed Potatoes,1,2024-01-19 04:02:00
Tea,3,2024-01-18 21:20:00
Veggie Burger,2,2024-01-19 02:49:00
  Salmon  ,2,2024-01-19 04:39:00
Chicken Burger,2,2024-01-19 04:19:00
Unknown Item 10,1,2024-01-19 00:36:00
Chicken Burger,3,2024-01-19 01:04:00
Sparkling Water,1,2024-01-19 03:20:00
Apple Pie,1,2024-01-19 01:11:00
Unknown Item 4,2,2024-01-19 00:50:00
Coca Cola,1,2024-01-19 00:26:00
  Salmon  ,2,2024-01-19 01:25:00
Coca Cola,1,2024-01-18 20:14:00
Cheesecake,2,2024-01-19 04:42:00
  Salmon  ,1,2024-01-18 22:23:00
Unknown Item 2,1,2024-01-18 22:48:00
Hummus Plate,2,2024-01-19 02:30:00
Soup of the Day,1,2024-01-19 07:52:00
Margherita Pizza,-1,2024-01-19 03:41:00
Soup of the Day,1,2024-01-18 18:42:00
  Salmon  ,2,invalid_date
Caesar Salad,2,2024-01-19 04:39:00
Caesar Salad,1,2024-01-19 04:15:00
Margherita Pizza,4,2024-01-19 05:43:00
Unknown Item 2,3,2024-01-19 04:24:00
  Salmon  ,2,2024-01-19 04:07:00
  Salmon  ,2,2024-01-18 22:34:00
Veggie Burger,1,2024-01-19 03:01:00
Chicken Wings,2,2024-01-19 04:52:00
  Salmon  ,1,2024-01-19 03:32:00
Caesar Salad,1,2024-01-19 03:28:00
Coca Cola,4,2024-01-19 00:18:00
Chicken Burger,2,2024-01-19 04:12:00
Chicken Burger,1,2024-01-18 22:05:00
Unknown Item 4,1,2024-01-19 05:10:00
  Salmon  ,2,2024-01-19 06:49:00
Soup of the Day,1,2024-01-19 01:00:00
  Salmon  ,1,2024-01-19 02:13:00
Caesar Salad,1,2024-01-19 02:49:00
Apple Pie,1,2024-01-18 21:43:00
Unknown Item 18,2,2024-01-18 23:06:00
Soup of the Day,1,2024-01-18 21:53:00
Soup of the Day,2,2024-01-19 03:47:00
Sparkling Water,1,invalid_date
Soup of the Day,2,2024-01-19 03:04:00
Unknown Item 18,4,2024-01-19 03:09:00
  Salmon  ,2,2024-01-18 19:45:00
Hummus Plate,3,invalid_date
Margherita Pizza,3,2024-01-18 20:11:00
Coca Cola,1,2024-01-19 03:35:00
Chicken Burger,2,2024-01-18 20:52:00
Coca Cola,3,2024-01-18 21:16:00
Garlic Mushrooms,1,2024-01-18 23:28:00
Hummus Plate,1,2024-01-19 02:27:00
  Salmon  ,3,2024-01-18 22:24:00
French Friess,2,2024-01-19 03:34:00
Margherita Pizza,1,invalid_date
Coca Cola,1,2024-01-19 20:47:00
  Salmon  ,2,2024-01-20 02:44:00
Hummus Plate,2,invalid_date
Cheesecake,2,2024-01-20 04:06:00
Unknown Item 15,2,2024-01-19 22:43:00
Hummus Plate,2,2024-01-19 22:05:00
Sparkling Water,2,2024-01-19 22:59:00
Margherita Pizza,2,2024-01-19 23:25:00
Sparkling Water,2,2024-01-20 04:01:00
Mashed Potatoes,2,2024-01-19 23:34:00
Veggie Burger,1,2024-01-19 21:47:00
Veggie Burger,1,2024-01-19 22:51:00
Sparkling Water,4,2024-01-20 04:18:00
  Salmon  ,1,2024-01-20 05:09:00
Unknown Item 15,1,2024-01-19 22:56:00
Chicken Wings,1,2024-01-20 04:50:00
Coca Cola,3,2024-01-20 04:41:00
Onion Rings,-1,2024-01-19 22:00:00
Apple Juice,1,2024-01-20 01:35:00
Unknown Item 2,1,2024-01-19 21:02:00
Apple Pie,2,2024-01-19 18:38:00
Apple Pie,1,2024-01-19 22:35:00
Chicken Burger,1,2024-01-20 05:19:00
Unknown Item 7,1,2024-01-19 21:47:00
Soup of the Day,3,2024-01-20 04:22:00
Mashed Potatoes,1,2024-01-19 21:57:00
  Salmon  ,1,2024-01-20 02:32:00
Soup of the Day,2,2024-01-19 21:11:00
French Fries,4,2024-01-19 21:53:00
  Salmon  ,2,2024-01-19 22:07:00
Soup of the Day,4,2024-01-19 21:51:00
Soup of the Day,3,2024-01-20 02:03:00
Soup of the Day,1,2024-01-20 04:59:00
  Salmon  ,2,2024-01-20 06:35:00
Caesar Salad,1,2024-01-19 23:35:00
Mashed Potatoes,2,invalid_date
Unknown Item 13,1,2024-01-19 20:06:00
Veggie Burger,1,2024-01-19 21:37:00
  Salmon  ,3,invalid_date
  Salmon  ,1,2024-01-19 22:42:00
Unknown Item 18,3,2024-01-20 02:06:00
  Salmon  ,1,2024-01-19 22:04:00
Apple Pie,1,2024-01-20 04:20:00
Tea,3,2024-01-20 00:21:00
Chicken Burger,2,2024-01-20 02:19:00
Onion Rings,2,invalid_date
Unknown Item 5,1,2024-01-20 02:23:00
Unknown Item 11,-2,2024-01-20 03:27:00
  Salmon  ,2,2024-01-19 21:20:00
Unknown Item 12,2,2024-01-19 21:14:00
Cheesecake,1,2024-01-20 03:41:00
Sparkling Water,4,2024-01-19 23:53:00
Unknown Item 13,2,invalid_date
Soup of the Day,3,2024-01-20 03:56:00
Unknown Item 14,2,2024-01-20 00:28:00
Soup of the Day,2,2024-01-19 22:19:00
Unknown Item 17,1,2024-01-20 00:06:00
Veggie Burger,1,2024-01-19 21:38:00
Margherita Pizza,3,2024-01-19 20:17:00
Veggie Burger,1,invalid_date
Daily Special,1,2024-01-20 04:12:00
Soup of the Day,1,2024-01-19 22:56:00
Soup of the Day,1,2024-01-20 02:46:00
Margherita Pizza,3,2024-01-19 20:01:00
Mashed Potatoes,3,2024-01-20 04:40:00
Mashed Potatoes,1,2024-01-19 19:37:00
Daily Special,1,2024-01-20 02:49:00
Soup of the Day,2,2024-01-20 02:58:00
Coca Cola,2,2024-01-19 19:16:00
  Salmon  ,4,2024-01-20 01:34:00
Tiramisu,2,2024-01-19 23:49:00
Unknown Item 5,1,2024-01-19 21:25:00
Coca Cola,2,invalid_date
Unknown Item 16,4,2024-01-20 02:54:00
Mashed Potatoes,2,2024-01-19 22:29:00
  Salmon  ,2,invalid_date
Sparkling Water,1,2024-01-19 23:32:00
Soup of the Day,2,2024-01-19 18:15:00
Margherita Pizza,2,2024-01-20 04:51:00
Soup of the Day,1,2024-01-20 06:43:00
Caesar Salad,1,2024-01-19 21:32:00
Soup of the Day,1,2024-01-19 21:10:00
Soup of the Day,1,2024-01-19 21:36:00
Veggie Burger,1,invalid_date
Tiramisu,1,2024-01-20 03:30:00
Caesar Salad,2,2024-01-20 04:02:00
Soup of the Day,1,2024-01-19 21:31:00
Tea,1,2024-01-19 21:16:00
Coca Cola,3,2024-01-19 22:02:00
Sparkling Water,2,2024-01-20 02:33:00
Apple Juice,2,invalid_date
